sale_id,sale_date,product_id,units_sold,unit_price,promotion,discount_pct,sales_channel,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7
189,2025-07-08,P001,16,74999,False,0,B2B,1,8,7,3,28,0,18.0,17.0,20.0,14.0,17.857142857142858,19.066666666666666,1.214985792587927
190,2025-07-09,P001,15,74999,False,0,Retail,2,9,7,3,28,0,16.0,16.0,21.0,21.0,17.714285714285715,19.133333333333333,1.380131118684722
191,2025-07-10,P001,18,74999,False,0,Retail,3,10,7,3,28,0,15.0,20.0,18.0,17.0,17.571428571428573,18.933333333333334,1.6183471874253859
192,2025-07-11,P001,21,74999,False,0,Retail,4,11,7,3,28,0,18.0,18.0,22.0,21.0,17.285714285714285,18.966666666666665,1.2535663410560327
193,2025-07-12,P001,17,74999,False,0,Retail,5,12,7,3,28,1,21.0,18.0,16.0,35.0,17.714285714285715,18.966666666666665,1.889822365046145
194,2025-07-13,P001,15,74999,False,0,Online,6,13,7,3,28,1,17.0,18.0,22.0,17.0,17.571428571428573,18.366666666666667,1.9023794624226928
195,2025-07-14,P001,20,74999,False,0,Online,0,14,7,3,29,0,15.0,18.0,20.0,19.0,17.142857142857142,18.3,2.115700942049825
196,2025-07-15,P001,19,74999,False,0,Retail,1,15,7,3,29,0,20.0,16.0,17.0,17.0,17.428571428571427,18.333333333333332,2.370453040886416
197,2025-07-16,P001,17,74999,False,0,Online,2,16,7,3,29,0,19.0,15.0,16.0,21.0,17.857142857142858,18.4,2.340126166724886
198,2025-07-17,P001,20,74999,False,0,Online,3,17,7,3,29,0,17.0,18.0,20.0,23.0,18.142857142857142,18.266666666666666,2.0354009783964373
199,2025-07-18,P001,20,74999,False,0,Online,4,18,7,3,29,0,20.0,21.0,18.0,19.0,18.428571428571427,18.166666666666668,2.149196970742246
200,2025-07-19,P001,15,74999,False,0,B2B,5,19,7,3,29,1,20.0,17.0,18.0,17.0,18.285714285714285,18.2,1.976047040118715
201,2025-07-20,P001,17,74999,False,0,Online,6,20,7,3,29,1,15.0,15.0,18.0,17.0,18.0,18.133333333333333,2.3094010767585105
202,2025-07-21,P001,20,74999,False,0,Retail,0,21,7,3,30,0,17.0,20.0,18.0,15.0,18.285714285714285,18.133333333333333,1.9760470401187147
203,2025-07-22,P001,21,74999,False,0,Online,1,22,7,3,30,0,20.0,19.0,16.0,16.0,18.285714285714285,18.3,1.9760470401187147
204,2025-07-23,P001,21,74999,False,0,Retail,2,23,7,3,30,0,21.0,17.0,15.0,19.0,18.571428571428573,18.466666666666665,2.2253945610567523
205,2025-07-24,P001,16,74999,False,0,Retail,3,24,7,3,30,0,21.0,20.0,18.0,20.0,19.142857142857142,18.533333333333335,2.267786838055366
206,2025-07-25,P001,17,74999,False,0,Online,4,25,7,3,30,0,16.0,20.0,21.0,21.0,18.571428571428573,18.4,2.5071326821120388
207,2025-07-26,P001,18,74999,False,0,Online,5,26,7,3,30,1,17.0,15.0,17.0,18.0,18.142857142857142,18.266666666666666,2.4784787961282153
208,2025-07-27,P001,17,74999,False,0,Retail,6,27,7,3,30,1,18.0,17.0,15.0,22.0,18.571428571428573,18.266666666666666,2.070196678027067
209,2025-07-28,P001,21,74999,False,0,Online,0,28,7,3,31,0,17.0,20.0,20.0,16.0,18.571428571428573,18.1,2.070196678027067
210,2025-07-29,P001,28,74999,False,0,Online,1,29,7,3,31,0,21.0,21.0,19.0,22.0,18.714285714285715,18.266666666666666,2.2146697055682862
211,2025-07-30,P001,21,74999,False,0,Online,2,30,7,3,31,0,28.0,21.0,17.0,20.0,19.714285714285715,18.466666666666665,4.15187851918806
212,2025-07-31,P001,24,74999,True,5,Retail,3,31,7,3,31,0,21.0,16.0,20.0,17.0,19.714285714285715,18.5,4.15187851918806
213,2025-08-01,P001,25,74999,False,0,Retail,4,1,8,3,31,0,24.0,17.0,20.0,16.0,20.857142857142858,18.733333333333334,4.059087394500203
214,2025-08-02,P001,21,74999,False,0,Retail,5,2,8,3,31,1,25.0,18.0,15.0,20.0,22.0,19.033333333333335,3.9157800414902377
215,2025-08-03,P001,19,74999,False,0,Online,6,3,8,3,31,1,21.0,17.0,17.0,18.0,22.428571428571427,19.066666666666666,3.5523298860110906
216,2025-08-04,P001,31,74999,True,15,Retail,0,4,8,3,32,0,19.0,21.0,20.0,18.0,22.714285714285715,19.1,3.093772546815379
217,2025-08-05,P001,21,74999,False,0,Online,1,5,8,3,32,0,31.0,28.0,21.0,18.0,24.142857142857142,19.533333333333335,4.259443290250156
218,2025-08-06,P001,22,74999,False,0,Online,2,6,8,3,32,0,21.0,21.0,21.0,18.0,23.142857142857142,19.633333333333333,4.0178174601214875
219,2025-08-07,P001,22,74999,False,0,Online,3,7,8,3,32,0,22.0,24.0,16.0,16.0,23.285714285714285,19.766666666666666,3.946064947695173
220,2025-08-08,P001,24,74999,False,0,Online,4,8,8,3,32,0,22.0,25.0,17.0,15.0,23.0,19.966666666666665,3.9581140290126315
221,2025-08-09,P001,25,74999,False,0,Retail,5,9,8,3,32,1,24.0,21.0,18.0,18.0,22.857142857142858,20.266666666666666,3.8913824205360603
222,2025-08-10,P001,15,74999,False,0,Online,6,10,8,3,32,1,25.0,19.0,17.0,21.0,23.428571428571427,20.5,3.866830866792713
223,2025-08-11,P001,26,74999,False,0,Online,0,11,8,3,33,0,15.0,31.0,21.0,17.0,22.857142857142858,20.3,4.810702354423633
224,2025-08-12,P001,18,74999,False,0,Online,1,12,8,3,33,0,26.0,21.0,28.0,15.0,22.142857142857142,20.6,3.6253078686998554
225,2025-08-13,P001,21,74999,False,0,Online,2,13,8,3,33,0,18.0,22.0,21.0,20.0,21.714285714285715,20.7,3.946064947695174
226,2025-08-14,P001,29,74999,True,5,Online,3,14,8,3,33,0,21.0,22.0,24.0,19.0,21.571428571428573,20.733333333333334,3.952094080237408
227,2025-08-15,P001,24,74999,False,0,Retail,4,15,8,3,33,0,29.0,24.0,25.0,17.0,22.571428571428573,21.066666666666666,4.859943170351642
228,2025-08-16,P001,17,74999,False,0,Online,5,16,8,3,33,1,24.0,25.0,21.0,20.0,22.571428571428573,21.3,4.859943170351642
229,2025-08-17,P001,18,74999,False,0,B2B,6,17,8,3,33,1,17.0,15.0,19.0,20.0,21.428571428571427,21.2,5.126959555693241
230,2025-08-18,P001,25,74999,False,0,Retail,0,18,8,3,34,0,18.0,26.0,31.0,15.0,21.857142857142858,21.133333333333333,4.598136268408875
231,2025-08-19,P001,21,74999,False,0,B2B,1,19,8,3,34,0,25.0,18.0,21.0,17.0,21.714285714285715,21.466666666666665,4.461475305855884
232,2025-08-20,P001,23,74999,False,0,Online,2,20,8,3,34,0,21.0,21.0,22.0,20.0,22.142857142857142,21.6,4.180453381654964
233,2025-08-21,P001,23,74999,False,0,Retail,3,21,8,3,34,0,23.0,29.0,22.0,21.0,22.428571428571427,21.7,4.157609203101492
234,2025-08-22,P001,27,74999,True,20,Online,4,22,8,3,34,0,23.0,24.0,24.0,21.0,21.571428571428573,21.766666666666666,3.0472470011002124
235,2025-08-23,P001,28,74999,True,5,Online,5,23,8,3,34,1,27.0,17.0,25.0,16.0,22.0,21.966666666666665,3.605551275463981
236,2025-08-24,P001,22,74999,False,0,B2B,6,24,8,3,34,1,28.0,18.0,15.0,17.0,23.571428571428573,22.366666666666667,3.4572215654164906
237,2025-08-25,P001,17,74999,False,0,Online,0,25,8,3,35,0,22.0,25.0,26.0,18.0,24.142857142857142,22.533333333333335,2.609506430251455
238,2025-08-26,P001,23,74999,False,0,Online,1,26,8,3,35,0,17.0,21.0,18.0,17.0,23.0,22.5,3.6968455021364606
239,2025-08-27,P001,22,74999,False,0,Online,2,27,8,3,35,0,23.0,23.0,21.0,21.0,23.285714285714285,22.7,3.5923198500080438
240,2025-08-28,P001,25,74999,False,0,Online,3,28,8,3,35,0,22.0,23.0,29.0,28.0,23.142857142857142,22.733333333333334,3.6253078686998506
241,2025-08-29,P001,21,74999,False,0,Online,4,29,8,3,35,0,25.0,27.0,24.0,21.0,23.428571428571427,22.633333333333333,3.6903993847614274
242,2025-08-30,P001,20,74999,False,0,Retail,5,30,8,3,35,1,21.0,28.0,17.0,24.0,22.571428571428573,22.633333333333333,3.408672412985374
243,2025-08-31,P001,23,74999,True,5,Online,6,31,8,3,35,1,20.0,22.0,18.0,25.0,21.428571428571427,22.5,2.50713268211202
244,2025-09-01,P001,25,74999,False,0,Retail,0,1,9,3,36,0,23.0,17.0,25.0,21.0,21.571428571428573,22.433333333333334,2.572750982712385
245,2025-09-02,P001,22,74999,True,10,Online,1,2,9,3,36,0,25.0,23.0,21.0,19.0,22.714285714285715,22.566666666666666,1.8898223650461126
246,2025-09-03,P001,22,74999,False,0,Retail,2,3,9,3,36,0,22.0,22.0,23.0,31.0,22.571428571428573,22.666666666666668,1.9023794624226606
247,2025-09-04,P001,21,74999,False,0,Online,3,4,9,3,36,0,22.0,25.0,23.0,21.0,22.571428571428573,22.366666666666667,1.9023794624226606
248,2025-09-05,P001,20,74999,False,0,B2B,4,5,9,3,36,0,21.0,21.0,27.0,22.0,22.0,22.366666666666667,1.632993161855427
249,2025-09-06,P001,26,74999,False,0,Online,5,6,9,3,36,1,20.0,20.0,28.0,22.0,21.857142857142858,22.3,1.772810520855814
250,2025-09-07,P001,20,74999,False,0,Online,6,7,9,3,36,1,26.0,23.0,22.0,24.0,22.714285714285715,22.433333333333334,2.1380899352993743
251,2025-09-08,P001,20,74999,False,0,Online,0,8,9,3,37,0,20.0,25.0,17.0,25.0,22.285714285714285,22.3,2.3603873774083115
252,2025-09-09,P001,25,74999,False,0,Retail,1,9,9,3,37,0,20.0,22.0,23.0,15.0,21.571428571428573,22.133333333333333,2.1491969707422207
253,2025-09-10,P001,30,74999,False,0,B2B,2,10,9,3,37,0,25.0,22.0,22.0,26.0,22.0,22.466666666666665,2.516611478423567
254,2025-09-11,P001,26,74999,False,0,Online,3,11,9,3,37,0,30.0,21.0,25.0,18.0,23.142857142857142,22.6,3.9339789623472057
255,2025-09-12,P001,19,74999,False,0,Retail,4,12,9,3,37,0,26.0,20.0,21.0,21.0,23.857142857142858,22.866666666666667,3.9339789623472057
256,2025-09-13,P001,18,74999,False,0,B2B,5,13,9,3,37,1,19.0,26.0,20.0,29.0,23.714285714285715,22.8,4.1115400891590275
257,2025-09-14,P001,24,74999,False,0,Online,6,14,9,3,37,1,18.0,20.0,23.0,24.0,22.571428571428573,22.433333333333334,4.466808810815713
258,2025-09-15,P001,21,74999,False,0,B2B,0,15,9,3,38,0,24.0,20.0,25.0,17.0,23.142857142857142,22.433333333333334,4.336994790119506
259,2025-09-16,P001,24,74999,False,0,Online,1,16,9,3,38,0,21.0,25.0,22.0,18.0,23.285714285714285,22.566666666666666,4.231401884099622
260,2025-09-17,P001,26,74999,False,0,Online,2,17,9,3,38,0,24.0,30.0,22.0,25.0,23.142857142857142,22.766666666666666,4.180453381654961
261,2025-09-18,P001,20,74999,False,0,B2B,3,18,9,3,38,0,26.0,26.0,21.0,21.0,22.571428571428573,22.8,3.2586880211286786
262,2025-09-19,P001,22,74999,False,0,B2B,4,19,9,3,38,0,20.0,19.0,20.0,23.0,21.714285714285715,22.766666666666666,2.9840847683606158
263,2025-09-20,P001,13,74999,False,0,Online,5,20,9,3,38,1,22.0,18.0,26.0,23.0,22.142857142857142,22.733333333333334,2.7342623276105753
264,2025-09-21,P001,17,74999,False,0,Retail,6,21,9,3,38,1,13.0,24.0,20.0,27.0,21.428571428571427,22.4,4.237025012007939
265,2025-09-22,P001,21,74999,False,0,B2B,0,22,9,3,39,0,17.0,21.0,20.0,28.0,20.428571428571427,22.066666666666666,4.353433237386428
266,2025-09-23,P001,21,74999,False,0,Online,1,23,9,3,39,0,21.0,24.0,25.0,22.0,20.428571428571427,21.833333333333332,4.353433237386428
267,2025-09-24,P001,32,74999,True,10,B2B,2,24,9,3,39,0,21.0,26.0,30.0,17.0,20.0,21.8,4.08248290463862
268,2025-09-25,P001,20,74999,False,0,Online,3,25,9,3,39,0,32.0,20.0,26.0,23.0,20.857142857142858,22.3,5.814595756329388
269,2025-09-26,P001,21,74999,False,0,Online,4,26,9,3,39,0,20.0,22.0,19.0,22.0,20.857142857142858,22.2,5.814595756329388
270,2025-09-27,P001,21,74999,False,0,Online,5,27,9,3,39,1,21.0,13.0,18.0,25.0,20.714285714285715,22.166666666666668,5.794085654478064
271,2025-09-28,P001,23,74999,False,0,Retail,6,28,9,3,39,1,21.0,17.0,24.0,21.0,21.857142857142858,22.033333333333335,4.705619740571593
272,2025-09-29,P001,19,74999,False,0,Online,0,29,9,3,40,0,23.0,21.0,21.0,20.0,22.714285714285715,22.1,4.1918287860346215
273,2025-09-30,P001,26,74999,False,0,Online,1,30,9,3,40,0,19.0,21.0,24.0,23.0,22.428571428571427,22.066666666666666,4.39155032826839
274,2025-10-01,P001,23,74999,False,0,Retail,2,1,10,4,40,0,26.0,32.0,26.0,25.0,23.142857142857142,22.166666666666668,4.525062483125553
275,2025-10-02,P001,20,74999,False,0,Online,3,2,10,4,40,0,23.0,20.0,20.0,22.0,21.857142857142858,22.1,2.340126166724861
276,2025-10-03,P001,23,74999,False,0,Retail,4,3,10,4,40,0,20.0,21.0,22.0,22.0,21.857142857142858,22.033333333333335,2.340126166724861
277,2025-10-04,P001,20,74999,False,0,Retail,5,4,10,4,40,1,23.0,21.0,13.0,21.0,22.142857142857142,22.066666666666666,2.340126166724861
278,2025-10-05,P001,19,74999,False,0,B2B,6,5,10,4,40,1,20.0,23.0,17.0,20.0,22.0,22.033333333333335,2.4494897427831615
279,2025-10-06,P001,21,74999,False,0,Retail,0,6,10,4,41,0,19.0,19.0,21.0,26.0,21.428571428571427,22.0,2.6367367999822933
280,2025-10-07,P001,24,74999,True,10,Retail,1,7,10,4,41,0,21.0,26.0,21.0,20.0,21.714285714285715,21.833333333333332,2.429971585175806
281,2025-10-08,P001,23,74999,False,0,Online,2,8,10,4,41,0,24.0,23.0,32.0,20.0,21.428571428571427,21.966666666666665,1.9023794624226606
282,2025-10-09,P001,24,74999,False,0,Retail,3,9,10,4,41,0,23.0,20.0,20.0,25.0,21.428571428571427,22.066666666666666,1.9023794624226606
283,2025-10-10,P001,26,74999,False,0,Retail,4,10,10,4,41,0,24.0,23.0,21.0,30.0,22.0,22.033333333333335,1.9999999999999787
284,2025-10-11,P001,16,74999,False,0,Online,5,11,10,4,41,1,26.0,20.0,21.0,26.0,22.428571428571427,21.9,2.5071326821120192
285,2025-10-12,P001,23,74999,False,0,B2B,6,12,10,4,41,1,16.0,19.0,23.0,19.0,21.857142857142858,21.566666666666666,3.4364987719368862
286,2025-10-13,P001,17,74999,False,0,Online,0,13,10,4,42,0,23.0,21.0,19.0,18.0,22.428571428571427,21.7,3.2071349029490808
287,2025-10-14,P001,22,74999,False,0,Retail,1,14,10,4,42,0,17.0,24.0,26.0,24.0,21.857142857142858,21.666666666666668,3.804758924845356
288,2025-10-15,P001,25,74999,False,0,Online,2,15,10,4,42,0,22.0,23.0,23.0,21.0,21.571428571428573,21.6,3.6903993847614283
289,2025-10-16,P001,24,74999,False,0,Online,3,16,10,4,42,0,25.0,24.0,20.0,24.0,21.857142857142858,21.733333333333334,3.891382420536056
290,2025-10-17,P001,22,74999,False,0,B2B,4,17,10,4,42,0,24.0,26.0,23.0,26.0,21.857142857142858,21.733333333333334,3.891382420536056
291,2025-10-18,P001,19,74999,False,0,Online,5,18,10,4,42,1,22.0,16.0,20.0,20.0,21.285714285714285,21.6,3.4503277967117576
292,2025-10-19,P001,19,74999,False,0,Online,6,19,10,4,42,1,19.0,23.0,19.0,22.0,21.714285714285715,21.566666666666666,2.8115408417381764
293,2025-10-20,P001,20,74999,False,0,Retail,0,20,10,4,43,0,19.0,17.0,21.0,13.0,21.142857142857142,21.466666666666665,2.911389784310988
294,2025-10-21,P001,24,74999,False,0,Online,1,21,10,4,43,0,20.0,22.0,24.0,17.0,21.571428571428573,21.7,2.370453040886389
295,2025-10-22,P001,24,74999,False,0,Online,2,22,10,4,43,0,24.0,25.0,23.0,21.0,21.857142857142858,21.933333333333334,2.54483604112139
296,2025-10-23,P001,22,74999,False,0,Retail,3,23,10,4,43,0,24.0,24.0,24.0,21.0,21.714285714285715,22.033333333333335,2.36038737740831
297,2025-10-24,P001,24,74999,False,0,B2B,4,24,10,4,43,0,22.0,22.0,26.0,32.0,21.428571428571427,22.066666666666666,2.1491969707422176
298,2025-10-25,P001,20,74999,False,0,Online,5,25,10,4,43,1,24.0,19.0,16.0,20.0,21.714285714285715,21.8,2.360387377408311
299,2025-10-26,P001,20,74999,False,0,Online,6,26,10,4,43,1,20.0,19.0,23.0,21.0,21.857142857142858,21.8,2.193062655175115
300,2025-10-27,P001,24,74999,False,0,B2B,0,27,10,4,44,0,20.0,20.0,17.0,21.0,22.0,21.766666666666666,1.9999999999999796
301,2025-10-28,P001,20,74999,False,0,Retail,1,28,10,4,44,0,24.0,24.0,22.0,23.0,22.571428571428573,21.866666666666667,1.9023794624226649
302,2025-10-29,P001,21,74999,False,0,Online,2,29,10,4,44,0,20.0,24.0,25.0,19.0,22.0,21.766666666666666,1.9999999999999805
303,2025-10-30,P001,25,74999,False,0,Retail,3,30,10,4,44,0,21.0,22.0,24.0,26.0,21.571428571428573,21.833333333333332,1.8126539343499095
304,2025-10-31,P001,23,74999,False,0,B2B,4,31,10,4,44,0,25.0,24.0,22.0,23.0,22.0,21.8,2.236067977499773
305,2025-11-01,P001,19,74999,False,0,Online,5,1,11,4,44,1,23.0,20.0,19.0,20.0,21.857142857142858,21.8,2.115700942049797
306,2025-11-02,P001,21,74999,False,0,Online,6,2,11,4,44,1,19.0,20.0,19.0,23.0,21.714285714285715,21.766666666666666,2.2886885410853
307,2025-11-03,P001,25,74999,False,0,Online,0,3,11,4,45,0,21.0,24.0,20.0,20.0,21.857142857142858,21.7,2.1930626551751167
308,2025-11-04,P001,25,74999,True,15,B2B,1,4,11,4,45,0,25.0,20.0,24.0,19.0,22.0,21.866666666666667,2.3804761428476007
309,2025-11-05,P001,24,74999,False,0,Retail,2,5,11,4,45,0,25.0,21.0,24.0,21.0,22.714285714285715,22.066666666666666,2.429971585175809
310,2025-11-06,P001,22,74999,False,0,Online,3,6,11,4,45,0,24.0,25.0,22.0,24.0,23.142857142857142,22.166666666666668,2.3401261667248643
311,2025-11-07,P001,28,74999,True,15,B2B,4,7,11,4,45,0,22.0,23.0,24.0,23.0,22.714285714285715,22.1,2.2146697055682667
312,2025-11-08,P001,21,74999,False,0,Online,5,8,11,4,45,1,28.0,19.0,20.0,24.0,23.428571428571427,22.266666666666666,2.992052966172371
313,2025-11-09,P001,22,74999,False,0,Online,6,9,11,4,45,1,21.0,21.0,20.0,26.0,23.714285714285715,22.166666666666668,2.5634797778466094
314,2025-11-10,P001,25,74999,False,0,Online,0,10,11,4,46,0,22.0,25.0,24.0,16.0,23.857142857142858,22.033333333333335,2.410295378065465
315,2025-11-11,P001,26,74999,False,0,Retail,1,11,11,4,46,0,25.0,25.0,20.0,23.0,23.857142857142858,22.333333333333332,2.410295378065465
316,2025-11-12,P001,23,74999,False,0,Online,2,12,11,4,46,0,26.0,24.0,21.0,17.0,24.0,22.433333333333334,2.51661147842357
317,2025-11-13,P001,24,74999,False,0,Online,3,13,11,4,46,0,23.0,22.0,25.0,22.0,23.857142857142858,22.633333333333333,2.5448360411213935
318,2025-11-14,P001,21,74999,False,0,Online,4,14,11,4,46,0,24.0,28.0,23.0,25.0,24.142857142857142,22.7,2.4102953780654652
319,2025-11-15,P001,22,74999,False,0,Online,5,15,11,4,46,1,21.0,21.0,19.0,24.0,23.142857142857142,22.566666666666666,1.9518001458970493
320,2025-11-16,P001,19,74999,False,0,Retail,6,16,11,4,46,1,22.0,22.0,21.0,22.0,23.285714285714285,22.5,1.7994708216848563
321,2025-11-17,P001,23,74999,False,0,Retail,0,17,11,4,47,0,19.0,25.0,25.0,19.0,22.857142857142858,22.4,2.4102953780654652
322,2025-11-18,P001,24,74999,False,0,B2B,1,18,11,4,47,0,23.0,26.0,25.0,19.0,22.571428571428573,22.533333333333335,2.2253945610567327
323,2025-11-19,P001,20,74999,False,0,B2B,2,19,11,4,47,0,24.0,23.0,24.0,20.0,22.285714285714285,22.7,1.7994708216848572
324,2025-11-20,P001,27,74999,False,0,Online,3,20,11,4,47,0,20.0,24.0,22.0,24.0,21.857142857142858,22.7,1.9518001458970495
325,2025-11-21,P001,19,74999,False,0,Online,4,21,11,4,47,0,27.0,21.0,28.0,24.0,22.285714285714285,22.8,2.6903708365381855
326,2025-11-22,P001,18,74999,False,0,Online,5,22,11,4,47,1,19.0,22.0,21.0,22.0,22.0,22.633333333333333,2.9439202887759377
327,2025-11-23,P001,22,74999,False,0,Online,6,23,11,4,47,1,18.0,19.0,22.0,24.0,21.428571428571427,22.5,3.309438162646475
328,2025-11-24,P001,25,74999,False,0,Online,0,24,11,4,48,0,22.0,23.0,25.0,20.0,21.857142857142858,22.433333333333334,3.132015933791484
329,2025-11-25,P001,24,74999,False,0,Online,1,25,11,4,48,0,25.0,24.0,26.0,20.0,22.142857142857142,22.6,3.3380918415851104
330,2025-11-26,P001,26,74999,False,0,Retail,2,26,11,4,48,0,24.0,20.0,23.0,24.0,22.142857142857142,22.733333333333334,3.3380918415851104
331,2025-11-27,P001,22,74999,False,0,Online,3,27,11,4,48,0,26.0,27.0,24.0,20.0,23.0,22.8,3.464101615137744
332,2025-11-28,P001,20,74999,False,0,B2B,4,28,11,4,48,0,22.0,19.0,21.0,21.0,22.285714285714285,22.866666666666667,2.984084768360616
333,2025-11-29,P001,21,74999,False,0,B2B,5,29,11,4,48,1,20.0,18.0,22.0,25.0,22.428571428571427,22.833333333333332,2.819996622760545
334,2025-11-30,P001,19,74999,False,0,Online,6,30,11,4,48,1,21.0,22.0,19.0,23.0,22.857142857142858,22.7,2.193062655175118
335,2025-12-01,P001,24,74999,False,0,B2B,0,1,12,4,49,0,19.0,25.0,23.0,19.0,22.428571428571427,22.566666666666666,2.6367367999822964
336,2025-12-02,P001,22,74999,False,0,Online,1,2,12,4,49,0,24.0,24.0,24.0,21.0,22.285714285714285,22.733333333333334,2.497617912751101
337,2025-12-03,P001,20,74999,False,0,Online,2,3,12,4,49,0,22.0,26.0,20.0,25.0,22.0,22.766666666666666,2.380476142847601
338,2025-12-04,P001,22,74999,False,0,Online,3,4,12,4,49,0,20.0,22.0,27.0,25.0,21.142857142857142,22.6,1.6761634196950295
339,2025-12-05,P001,22,74999,False,0,Online,4,5,12,4,49,0,22.0,20.0,19.0,24.0,21.142857142857142,22.5,1.6761634196950295
340,2025-12-06,P001,18,74999,False,0,Online,5,6,12,4,49,1,22.0,21.0,18.0,22.0,21.428571428571427,22.433333333333334,1.6183471874253514
341,2025-12-07,P001,18,74999,False,0,Online,6,7,12,4,49,1,18.0,19.0,22.0,28.0,21.0,22.3,2.0816659994661153
342,2025-12-08,P001,23,74999,False,0,Retail,0,8,12,4,50,0,18.0,24.0,25.0,21.0,20.857142857142858,21.966666666666665,2.267786838055347
343,2025-12-09,P001,24,74999,False,0,Online,1,9,12,4,50,0,23.0,22.0,24.0,22.0,20.714285714285715,22.033333333333335,2.0586634591635335
344,2025-12-10,P001,23,74999,False,0,Online,2,10,12,4,50,0,24.0,20.0,26.0,25.0,21.0,22.1,2.380476142847601
345,2025-12-11,P001,22,74999,False,0,Online,3,11,12,4,50,0,23.0,22.0,22.0,26.0,21.428571428571427,22.033333333333335,2.4397501823713177
346,2025-12-12,P001,24,74999,False,0,Online,4,12,12,4,50,0,22.0,22.0,20.0,23.0,21.428571428571427,21.9,2.4397501823713177
347,2025-12-13,P001,17,74999,False,0,Online,5,13,12,4,50,1,24.0,18.0,21.0,24.0,21.714285714285715,21.933333333333334,2.6276913640612034
348,2025-12-14,P001,16,74999,False,0,Retail,6,14,12,4,50,1,17.0,18.0,19.0,21.0,21.571428571428573,21.7,2.8784916685156845
349,2025-12-15,P001,21,74999,False,0,Retail,0,15,12,4,51,0,16.0,23.0,24.0,22.0,21.285714285714285,21.533333333333335,3.3523268393900922
350,2025-12-16,P001,27,74999,True,15,B2B,1,16,12,4,51,0,21.0,24.0,22.0,19.0,21.0,21.5,3.265986323710893
351,2025-12-17,P001,24,74999,False,0,Retail,2,17,12,4,51,0,27.0,23.0,20.0,23.0,21.428571428571427,21.766666666666666,3.866830866792712
352,2025-12-18,P001,25,74999,False,0,Retail,3,18,12,4,51,0,24.0,22.0,22.0,24.0,21.571428571428573,21.8,3.9520940802374054
353,2025-12-19,P001,26,74999,False,0,Retail,4,19,12,4,51,0,25.0,24.0,22.0,20.0,22.0,21.833333333333332,4.163331998932256
354,2025-12-20,P001,19,74999,False,0,Retail,5,20,12,4,51,1,26.0,17.0,18.0,27.0,22.285714285714285,22.033333333333335,4.386125310350259
355,2025-12-21,P001,19,74999,False,0,B2B,6,21,12,4,51,1,19.0,16.0,18.0,19.0,22.571428571428573,21.766666666666666,4.035556254807286
356,2025-12-22,P001,23,74999,True,15,Online,0,22,12,4,52,0,19.0,21.0,23.0,18.0,23.0,21.766666666666666,3.3166247903553874
357,2025-12-23,P001,22,74999,False,0,Online,1,23,12,4,52,0,23.0,27.0,24.0,22.0,23.285714285714285,21.933333333333334,3.199702367110909
358,2025-12-24,P001,23,74999,False,0,Online,2,24,12,4,52,0,22.0,24.0,23.0,25.0,22.571428571428573,21.933333333333334,2.7602622373694023
359,2025-12-25,P001,24,74999,False,0,Online,3,25,12,4,52,0,23.0,25.0,22.0,24.0,22.428571428571427,21.866666666666667,2.6992062325272976
360,2025-12-26,P001,22,74999,False,0,Retail,4,26,12,4,52,0,24.0,26.0,24.0,26.0,22.285714285714285,21.866666666666667,2.563479777846608
