inventory_id,snapshot_date,product_id,opening_stock,units_received,units_sold,closing_stock,reserved_stock
633,2025-02-04,P002,147,0,60,87,2
634,2025-02-05,P002,87,122,57,152,6
635,2025-02-06,P002,152,0,53,99,4
636,2025-02-07,P002,99,84,56,127,11
637,2025-02-08,P002,127,85,58,154,14
638,2025-02-09,P002,154,0,54,100,13
639,2025-02-10,P002,100,0,51,49,15
640,2025-02-11,P002,49,117,51,117,11
641,2025-02-12,P002,117,104,59,162,5
642,2025-02-13,P002,162,0,72,90,2
643,2025-02-14,P002,90,126,59,157,8
644,2025-02-15,P002,157,0,44,113,10
645,2025-02-16,P002,113,109,52,170,13
646,2025-02-17,P002,170,0,59,111,4
647,2025-02-18,P002,111,0,41,70,4
648,2025-02-19,P002,70,75,61,84,4
649,2025-02-20,P002,84,126,59,151,2
650,2025-02-21,P002,151,0,66,85,4
651,2025-02-22,P002,85,93,66,112,6
652,2025-02-23,P002,112,80,79,113,6
653,2025-02-24,P002,113,104,59,158,3
654,2025-02-25,P002,158,0,53,105,8
655,2025-02-26,P002,105,119,98,126,10
656,2025-02-27,P002,126,112,76,162,13
657,2025-02-28,P002,162,0,75,87,14
658,2025-03-01,P002,87,0,56,31,14
659,2025-03-02,P002,31,109,58,109,5
660,2025-03-03,P002,109,0,63,46,9
661,2025-03-04,P002,46,115,59,115,10
662,2025-03-05,P002,115,122,59,178,15
663,2025-03-06,P002,178,0,64,114,10
664,2025-03-07,P002,114,98,61,151,2
665,2025-03-08,P002,151,0,52,99,3
666,2025-03-09,P002,99,77,70,106,11
667,2025-03-10,P002,106,114,62,158,13
668,2025-03-11,P002,158,0,75,83,15
669,2025-03-12,P002,83,113,44,152,1
670,2025-03-13,P002,152,0,72,80,4
671,2025-03-14,P002,80,94,73,101,9
672,2025-03-15,P002,101,116,43,174,13
673,2025-03-16,P002,174,0,54,120,7
674,2025-03-17,P002,120,87,62,145,13
675,2025-03-18,P002,145,0,53,92,9
676,2025-03-19,P002,92,83,59,116,3
677,2025-03-20,P002,116,121,56,181,0
678,2025-03-21,P002,181,0,79,102,6
679,2025-03-22,P002,102,0,64,38,11
680,2025-03-23,P002,38,100,64,100,4
681,2025-03-24,P002,100,113,71,142,5
682,2025-03-25,P002,142,0,55,87,15
683,2025-03-26,P002,87,123,61,149,5
684,2025-03-27,P002,149,0,69,80,15
685,2025-03-28,P002,80,108,56,132,4
686,2025-03-29,P002,132,0,61,71,12
687,2025-03-30,P002,71,77,55,93,0
688,2025-03-31,P002,93,105,62,136,14
689,2025-04-01,P002,136,124,69,191,0
690,2025-04-02,P002,191,0,69,122,15
691,2025-04-03,P002,122,96,62,156,9
692,2025-04-04,P002,156,0,73,83,15
693,2025-04-05,P002,83,111,49,145,10
694,2025-04-06,P002,145,0,62,83,0
695,2025-04-07,P002,83,113,70,126,3
696,2025-04-08,P002,126,95,62,159,8
697,2025-04-09,P002,159,0,66,93,7
698,2025-04-10,P002,93,115,55,153,7
699,2025-04-11,P002,153,0,72,81,11
700,2025-04-12,P002,81,82,56,107,10
701,2025-04-13,P002,107,81,53,135,2
702,2025-04-14,P002,135,0,72,63,3
703,2025-04-15,P002,63,0,58,5,4
704,2025-04-16,P002,5,113,54,113,1
705,2025-04-17,P002,113,0,53,60,1
706,2025-04-18,P002,60,78,68,78,5
707,2025-04-19,P002,78,73,49,102,11
708,2025-04-20,P002,102,117,70,149,5
709,2025-04-21,P002,149,0,48,101,1
710,2025-04-22,P002,101,85,79,107,11
711,2025-04-23,P002,107,119,71,155,1
712,2025-04-24,P002,155,0,63,92,0
713,2025-04-25,P002,92,94,62,124,2
714,2025-04-26,P002,124,0,61,63,3
715,2025-04-27,P002,63,0,56,7,0
716,2025-04-28,P002,7,0,72,0,0
717,2025-04-29,P002,0,104,66,104,5
718,2025-04-30,P002,104,99,66,137,11
719,2025-05-01,P002,137,0,59,78,3
720,2025-05-02,P002,78,101,61,118,6
721,2025-05-03,P002,118,120,57,181,12
722,2025-05-04,P002,181,0,56,125,13
723,2025-05-05,P002,125,0,52,73,10
724,2025-05-06,P002,73,95,68,100,11
725,2025-05-07,P002,100,97,63,134,1
726,2025-05-08,P002,134,0,61,73,5
727,2025-05-09,P002,73,82,61,94,3
728,2025-05-10,P002,94,85,58,121,11
729,2025-05-11,P002,121,114,62,173,9
730,2025-05-12,P002,173,0,56,117,10
731,2025-05-13,P002,117,122,63,176,6
732,2025-05-14,P002,176,0,55,121,4
733,2025-05-15,P002,121,120,64,177,1
734,2025-05-16,P002,177,0,50,127,11
735,2025-05-17,P002,127,87,63,151,2
736,2025-05-18,P002,151,0,59,92,13
737,2025-05-19,P002,92,86,66,112,10
738,2025-05-20,P002,112,89,68,133,12
739,2025-05-21,P002,133,94,76,151,14
740,2025-05-22,P002,151,0,69,82,12
741,2025-05-23,P002,82,112,49,145,8
742,2025-05-24,P002,145,0,47,98,13
743,2025-05-25,P002,98,77,50,125,8
744,2025-05-26,P002,125,102,62,165,9
745,2025-05-27,P002,165,0,65,100,0
746,2025-05-28,P002,100,123,56,167,0
747,2025-05-29,P002,167,0,65,102,3
748,2025-05-30,P002,102,98,58,142,8
749,2025-05-31,P002,142,0,50,92,6
750,2025-06-01,P002,92,87,45,134,15
751,2025-06-02,P002,134,0,55,79,3
752,2025-06-03,P002,79,100,53,126,7
753,2025-06-04,P002,126,0,55,71,5
754,2025-06-05,P002,71,81,69,83,4
755,2025-06-06,P002,83,116,56,143,7
756,2025-06-07,P002,143,0,71,72,7
757,2025-06-08,P002,72,119,57,134,5
758,2025-06-09,P002,134,0,63,71,4
759,2025-06-10,P002,71,0,57,14,3
760,2025-06-11,P002,14,87,66,87,10
761,2025-06-12,P002,87,91,59,119,8
762,2025-06-13,P002,119,101,62,158,12
763,2025-06-14,P002,158,0,70,88,11
764,2025-06-15,P002,88,96,54,130,13
765,2025-06-16,P002,130,114,69,175,1
766,2025-06-17,P002,175,0,58,117,1
767,2025-06-18,P002,117,92,64,145,2
768,2025-06-19,P002,145,0,76,69,3
769,2025-06-20,P002,69,94,59,104,5
770,2025-06-21,P002,104,87,66,125,15
771,2025-06-22,P002,125,85,60,150,6
772,2025-06-23,P002,150,0,57,93,6
773,2025-06-24,P002,93,0,68,25,2
774,2025-06-25,P002,25,78,69,78,12
775,2025-06-26,P002,78,0,69,9,6
776,2025-06-27,P002,9,0,50,0,0
777,2025-06-28,P002,0,90,50,90,11
778,2025-06-29,P002,90,113,54,149,1
779,2025-06-30,P002,149,0,62,87,0
780,2025-07-01,P002,87,93,68,112,15
781,2025-07-02,P002,112,99,64,147,10
782,2025-07-03,P002,147,0,51,96,3
783,2025-07-04,P002,96,0,67,29,6
784,2025-07-05,P002,29,118,58,118,7
785,2025-07-06,P002,118,105,60,163,4
786,2025-07-07,P002,163,0,73,90,6
787,2025-07-08,P002,90,112,67,135,8
788,2025-07-09,P002,135,94,66,163,10
789,2025-07-10,P002,163,0,65,98,0
790,2025-07-11,P002,98,82,51,129,2
791,2025-07-12,P002,129,93,60,162,9
792,2025-07-13,P002,162,0,57,105,3
793,2025-07-14,P002,105,89,63,131,5
794,2025-07-15,P002,131,0,55,76,7
795,2025-07-16,P002,76,95,53,118,8
796,2025-07-17,P002,118,0,72,46,14
797,2025-07-18,P002,46,100,65,100,14
798,2025-07-19,P002,100,123,61,162,15
799,2025-07-20,P002,162,0,57,105,1
800,2025-07-21,P002,105,97,64,138,11
801,2025-07-22,P002,138,72,92,118,11
802,2025-07-23,P002,118,116,59,175,15
803,2025-07-24,P002,175,0,65,110,2
804,2025-07-25,P002,110,106,62,154,7
805,2025-07-26,P002,154,0,55,99,2
806,2025-07-27,P002,99,104,56,147,4
807,2025-07-28,P002,147,0,66,81,12
808,2025-07-29,P002,81,111,61,131,15
809,2025-07-30,P002,131,96,71,156,0
810,2025-07-31,P002,156,0,57,99,13
811,2025-08-01,P002,99,89,74,114,3
812,2025-08-02,P002,114,109,63,160,12
813,2025-08-03,P002,160,0,78,82,0
814,2025-08-04,P002,82,93,80,95,12
815,2025-08-05,P002,95,123,83,135,3
816,2025-08-06,P002,135,0,61,74,2
817,2025-08-07,P002,74,125,80,125,5
818,2025-08-08,P002,125,78,87,116,2
819,2025-08-09,P002,116,100,70,146,10
820,2025-08-10,P002,146,89,77,158,7
821,2025-08-11,P002,158,0,74,84,11
822,2025-08-12,P002,84,85,88,85,0
823,2025-08-13,P002,85,90,100,90,7
824,2025-08-14,P002,90,0,74,16,12
825,2025-08-15,P002,16,86,74,86,4
826,2025-08-16,P002,86,107,78,115,13
827,2025-08-17,P002,115,0,82,33,3
828,2025-08-18,P002,33,95,70,95,3
829,2025-08-19,P002,95,90,72,113,12
830,2025-08-20,P002,113,83,74,122,8
831,2025-08-21,P002,122,0,63,59,8
832,2025-08-22,P002,59,94,69,94,8
833,2025-08-23,P002,94,80,61,113,5
834,2025-08-24,P002,113,121,60,174,4
835,2025-08-25,P002,174,0,75,99,10
836,2025-08-26,P002,99,103,79,123,7
837,2025-08-27,P002,123,82,89,116,11
838,2025-08-28,P002,116,112,81,147,14
839,2025-08-29,P002,147,110,82,175,7
840,2025-08-30,P002,175,0,66,109,8
841,2025-08-31,P002,109,109,67,151,3
842,2025-09-01,P002,151,0,79,72,1
843,2025-09-02,P002,72,92,66,98,7
844,2025-09-03,P002,98,105,78,125,7
845,2025-09-04,P002,125,0,81,44,5
846,2025-09-05,P002,44,80,97,80,14
847,2025-09-06,P002,80,0,77,3,3
848,2025-09-07,P002,3,83,88,83,9
849,2025-09-08,P002,83,107,72,118,6
850,2025-09-09,P002,118,102,73,147,2
851,2025-09-10,P002,147,0,78,69,2
852,2025-09-11,P002,69,100,72,100,2
853,2025-09-12,P002,100,0,84,16,15
854,2025-09-13,P002,16,76,76,76,3
855,2025-09-14,P002,76,88,76,88,1
856,2025-09-15,P002,88,101,73,116,7
857,2025-09-16,P002,116,101,115,102,9
858,2025-09-17,P002,102,118,94,126,8
859,2025-09-18,P002,126,110,71,165,2
860,2025-09-19,P002,165,0,80,85,8
861,2025-09-20,P002,85,70,67,88,0
862,2025-09-21,P002,88,71,58,101,0
863,2025-09-22,P002,101,0,96,5,0
864,2025-09-23,P002,5,73,98,73,5
865,2025-09-24,P002,73,87,81,87,0
866,2025-09-25,P002,87,70,74,83,2
867,2025-09-26,P002,83,122,79,126,7
868,2025-09-27,P002,126,0,69,57,5
869,2025-09-28,P002,57,112,76,112,2
870,2025-09-29,P002,112,99,95,116,15
871,2025-09-30,P002,116,0,73,43,8
872,2025-10-01,P002,43,111,64,111,14
873,2025-10-02,P002,111,88,63,136,10
874,2025-10-03,P002,136,103,70,169,9
875,2025-10-04,P002,169,0,62,107,13
876,2025-10-05,P002,107,126,80,153,3
877,2025-10-06,P002,153,0,70,83,11
878,2025-10-07,P002,83,0,73,10,10
879,2025-10-08,P002,10,123,76,123,6
880,2025-10-09,P002,123,95,84,134,10
881,2025-10-10,P002,134,98,101,131,9
882,2025-10-11,P002,131,0,59,72,15
883,2025-10-12,P002,72,0,58,14,14
884,2025-10-13,P002,14,0,83,0,0
885,2025-10-14,P002,0,99,79,99,3
886,2025-10-15,P002,99,114,94,119,0
887,2025-10-16,P002,119,0,81,38,7
888,2025-10-17,P002,38,103,71,103,4
889,2025-10-18,P002,103,0,69,34,12
890,2025-10-19,P002,34,77,75,77,15
891,2025-10-20,P002,77,121,78,121,12
892,2025-10-21,P002,121,74,78,117,4
893,2025-10-22,P002,117,96,87,126,3
894,2025-10-23,P002,126,124,82,168,5
895,2025-10-24,P002,168,0,82,86,14
896,2025-10-25,P002,86,0,67,19,0
897,2025-10-26,P002,19,102,62,102,13
898,2025-10-27,P002,102,94,71,125,11
899,2025-10-28,P002,125,120,81,164,9
900,2025-10-29,P002,164,0,65,99,13
901,2025-10-30,P002,99,108,81,126,14
902,2025-10-31,P002,126,90,73,143,14
903,2025-11-01,P002,143,0,64,79,15
904,2025-11-02,P002,79,83,79,83,0
905,2025-11-03,P002,83,99,73,109,10
906,2025-11-04,P002,109,122,77,154,13
907,2025-11-05,P002,154,0,60,94,4
908,2025-11-06,P002,94,116,84,126,7
909,2025-11-07,P002,126,85,76,135,7
910,2025-11-08,P002,135,87,86,136,14
911,2025-11-09,P002,136,0,65,71,9
912,2025-11-10,P002,71,112,76,112,5
913,2025-11-11,P002,112,105,80,137,12
914,2025-11-12,P002,137,98,92,143,1
915,2025-11-13,P002,143,111,75,179,11
916,2025-11-14,P002,179,0,74,105,8
917,2025-11-15,P002,105,0,70,35,0
918,2025-11-16,P002,35,118,69,118,11
919,2025-11-17,P002,118,99,70,147,6
920,2025-11-18,P002,147,0,75,72,4
921,2025-11-19,P002,72,83,86,83,0
922,2025-11-20,P002,83,102,63,122,14
923,2025-11-21,P002,122,107,76,153,5
924,2025-11-22,P002,153,0,69,84,0
925,2025-11-23,P002,84,0,94,0,0
926,2025-11-24,P002,0,122,58,122,11
927,2025-11-25,P002,122,118,70,170,15
928,2025-11-26,P002,170,0,81,89,12
929,2025-11-27,P002,89,83,91,83,1
930,2025-11-28,P002,83,104,75,112,6
931,2025-11-29,P002,112,113,58,167,1
932,2025-11-30,P002,167,0,79,88,14
933,2025-12-01,P002,88,107,64,131,2
934,2025-12-02,P002,131,0,57,74,0
935,2025-12-03,P002,74,82,82,82,2
936,2025-12-04,P002,82,88,80,90,7
937,2025-12-05,P002,90,88,62,116,2
938,2025-12-06,P002,116,101,76,141,9
939,2025-12-07,P002,141,0,70,71,14
940,2025-12-08,P002,71,104,72,104,9
941,2025-12-09,P002,104,95,69,130,15
942,2025-12-10,P002,130,115,86,159,14
943,2025-12-11,P002,159,0,80,79,5
944,2025-12-12,P002,79,103,72,110,10
945,2025-12-13,P002,110,0,79,31,12
946,2025-12-14,P002,31,82,56,82,13
947,2025-12-15,P002,82,120,65,137,1
948,2025-12-16,P002,137,0,67,70,8
949,2025-12-17,P002,70,79,78,79,12
950,2025-12-18,P002,79,0,73,6,1
951,2025-12-19,P002,6,102,77,102,12
952,2025-12-20,P002,102,112,67,147,15
953,2025-12-21,P002,147,0,55,92,1
954,2025-12-22,P002,92,115,87,120,7
955,2025-12-23,P002,120,76,74,122,11
956,2025-12-24,P002,122,0,90,32,12
957,2025-12-25,P002,32,73,79,73,2
958,2025-12-26,P002,73,109,75,109,2
959,2025-12-27,P002,109,77,69,117,14
960,2025-12-28,P002,117,87,67,137,10
961,2025-12-29,P002,137,106,80,163,5
962,2025-12-30,P002,163,0,93,70,1
963,2025-12-31,P002,70,75,81,75,0
964,2026-01-01,P002,75,75,74,76,7
965,2026-01-02,P002,76,105,64,117,12
966,2026-01-03,P002,117,72,68,121,6
967,2026-01-04,P002,121,0,60,61,12
968,2026-01-05,P002,61,110,83,110,2
969,2026-01-06,P002,110,88,64,134,2
970,2026-01-07,P002,134,0,57,77,15
971,2026-01-08,P002,77,0,68,9,4
972,2026-01-09,P002,9,0,65,0,0
973,2026-01-10,P002,0,92,66,92,11
974,2026-01-11,P002,92,75,53,114,5
975,2026-01-12,P002,114,0,66,48,6
976,2026-01-13,P002,48,0,66,0,0
977,2026-01-14,P002,0,74,60,74,13
978,2026-01-15,P002,74,118,46,146,9
979,2026-01-16,P002,146,0,57,89,2
980,2026-01-17,P002,89,96,65,120,12
981,2026-01-18,P002,120,114,60,174,6
982,2026-01-19,P002,174,0,73,101,12
983,2026-01-20,P002,101,102,75,128,13
984,2026-01-21,P002,128,102,70,160,12
985,2026-01-22,P002,160,0,65,95,10
986,2026-01-23,P002,95,98,53,140,9
987,2026-01-24,P002,140,0,68,72,8
988,2026-01-25,P002,72,81,61,92,10
989,2026-01-26,P002,92,0,64,28,0
990,2026-01-27,P002,28,106,68,106,2
991,2026-01-28,P002,106,84,80,110,12
992,2026-01-29,P002,110,71,56,125,12
993,2026-01-30,P002,125,109,59,175,13
994,2026-01-31,P002,175,0,50,125,15
995,2026-02-01,P002,125,0,47,78,15
996,2026-02-02,P002,78,76,63,91,6
997,2026-02-03,P002,91,89,79,101,10
998,2026-02-04,P002,101,124,74,151,8
999,2026-02-05,P002,151,0,60,91,13
1000,2026-02-06,P002,91,107,75,123,2
1001,2026-02-07,P002,123,90,69,144,6
1002,2026-02-08,P002,144,0,65,79,11
1003,2026-02-09,P002,79,0,64,15,0
1004,2026-02-10,P002,15,82,58,82,11
1005,2026-02-11,P002,82,74,75,81,8
1006,2026-02-12,P002,81,126,68,139,12
1007,2026-02-13,P002,139,0,100,39,4
1008,2026-02-14,P002,39,86,60,86,12
1009,2026-02-15,P002,86,119,71,134,6
1010,2026-02-16,P002,134,0,64,70,4
1011,2026-02-17,P002,70,0,76,0,0
1012,2026-02-18,P002,0,89,70,89,3
1013,2026-02-19,P002,89,0,83,6,3
1014,2026-02-20,P002,6,119,63,119,8
1015,2026-02-21,P002,119,0,65,54,7
1016,2026-02-22,P002,54,0,57,0,0
1017,2026-02-23,P002,0,115,63,115,0
1018,2026-02-24,P002,115,105,63,157,3
1019,2026-02-25,P002,157,0,82,75,5
1020,2026-02-26,P002,75,93,73,95,1
1021,2026-02-27,P002,95,0,74,21,3
1022,2026-02-28,P002,21,0,52,0,0
1023,2026-03-01,P002,0,113,65,113,4
1024,2026-03-02,P002,113,122,91,144,12
1025,2026-03-03,P002,144,107,88,163,7
1026,2026-03-04,P002,163,0,86,77,4
1027,2026-03-05,P002,77,0,71,6,3
1028,2026-03-06,P002,6,117,74,117,3
1029,2026-03-07,P002,117,114,67,164,5
1030,2026-03-08,P002,164,0,57,107,9
1031,2026-03-09,P002,107,0,64,43,3
1032,2026-03-10,P002,43,119,52,119,6
1033,2026-03-11,P002,119,71,75,115,13
1034,2026-03-12,P002,115,85,76,124,3
1035,2026-03-13,P002,124,111,68,167,5
1036,2026-03-14,P002,167,0,68,99,8
1037,2026-03-15,P002,99,96,60,135,15
1038,2026-03-16,P002,135,0,62,73,2
1039,2026-03-17,P002,73,95,73,95,3
1040,2026-03-18,P002,95,106,74,127,13
1041,2026-03-19,P002,127,109,81,155,2
1042,2026-03-20,P002,155,0,67,88,3
1043,2026-03-21,P002,88,109,73,124,4
1044,2026-03-22,P002,124,115,64,175,10
1045,2026-03-23,P002,175,0,69,106,3
1046,2026-03-24,P002,106,83,79,110,11
1047,2026-03-25,P002,110,93,82,121,7
1048,2026-03-26,P002,121,80,60,141,14
1049,2026-03-27,P002,141,115,81,175,9
1050,2026-03-28,P002,175,0,72,103,11
1051,2026-03-29,P002,103,110,58,155,0
1052,2026-03-30,P002,155,0,71,84,8
1053,2026-03-31,P002,84,114,79,119,0
1054,2026-04-01,P002,119,76,73,122,8
1055,2026-04-02,P002,122,112,64,170,15
1056,2026-04-03,P002,170,0,62,108,2
1057,2026-04-04,P002,108,97,66,139,5
1058,2026-04-05,P002,139,0,67,72,5
1059,2026-04-06,P002,72,111,80,111,4
1060,2026-04-07,P002,111,94,74,131,5
1061,2026-04-08,P002,131,76,82,125,12
1062,2026-04-09,P002,125,0,49,76,6
1063,2026-04-10,P002,76,108,82,108,15
1064,2026-04-11,P002,108,103,48,163,13
1065,2026-04-12,P002,163,0,56,107,9
1066,2026-04-13,P002,107,114,64,157,14
1067,2026-04-14,P002,157,0,63,94,7
1068,2026-04-15,P002,94,115,84,125,5
1069,2026-04-16,P002,125,78,66,137,4
1070,2026-04-17,P002,137,124,70,191,13
1071,2026-04-18,P002,191,0,67,124,6
1072,2026-04-19,P002,124,125,65,184,6
1073,2026-04-20,P002,184,0,70,114,12
1074,2026-04-21,P002,114,75,62,127,5
1075,2026-04-22,P002,127,76,84,119,9
1076,2026-04-23,P002,119,78,72,125,15
1077,2026-04-24,P002,125,0,65,60,8
1078,2026-04-25,P002,60,109,55,114,0
1079,2026-04-26,P002,114,99,78,135,9
1080,2026-04-27,P002,135,98,81,152,13
1081,2026-04-28,P002,152,0,68,84,9
1082,2026-04-29,P002,84,87,70,101,2
1083,2026-04-30,P002,101,99,75,125,9
1084,2026-05-01,P002,125,72,105,92,12
1085,2026-05-02,P002,92,81,64,109,11
1086,2026-05-03,P002,109,107,60,156,7
1087,2026-05-04,P002,156,0,76,80,4
1088,2026-05-05,P002,80,123,82,123,8
1089,2026-05-06,P002,123,118,82,159,7
1090,2026-05-07,P002,159,0,66,93,8
1091,2026-05-08,P002,93,77,65,105,11
1092,2026-05-09,P002,105,70,70,105,14
1093,2026-05-10,P002,105,121,84,142,8
1094,2026-05-11,P002,142,0,67,75,15
1095,2026-05-12,P002,75,104,76,104,3
1096,2026-05-13,P002,104,112,68,148,14
1097,2026-05-14,P002,148,0,68,80,0
1098,2026-05-15,P002,80,0,53,27,13
1099,2026-05-16,P002,27,120,71,120,0
1100,2026-05-17,P002,120,97,65,152,5
1101,2026-05-18,P002,152,0,70,82,5
1102,2026-05-19,P002,82,82,47,117,14
1103,2026-05-20,P002,117,77,92,102,8
1104,2026-05-21,P002,102,88,71,119,15
1105,2026-05-22,P002,119,103,72,150,8
1106,2026-05-23,P002,150,0,53,97,4
1107,2026-05-24,P002,97,92,66,123,5
1108,2026-05-25,P002,123,0,59,64,7
1109,2026-05-26,P002,64,118,67,118,13
1110,2026-05-27,P002,118,116,76,158,1
1111,2026-05-28,P002,158,0,63,95,1
1112,2026-05-29,P002,95,71,65,101,15
1113,2026-05-30,P002,101,124,68,157,0
1114,2026-05-31,P002,157,0,67,90,5
1115,2026-06-01,P002,90,72,68,94,4
1116,2026-06-02,P002,94,110,73,131,3
1117,2026-06-03,P002,131,115,87,159,8
1118,2026-06-04,P002,159,0,68,91,4
1119,2026-06-05,P002,91,92,73,110,8
1120,2026-06-06,P002,110,75,72,113,6
1121,2026-06-07,P002,113,80,65,128,15
1122,2026-06-08,P002,128,0,77,51,4
1123,2026-06-09,P002,51,107,69,107,0
1124,2026-06-10,P002,107,75,58,124,0
1125,2026-06-11,P002,124,113,88,149,5
1126,2026-06-12,P002,149,0,57,92,5
1127,2026-06-13,P002,92,105,65,132,4
1128,2026-06-14,P002,132,0,50,82,11
1129,2026-06-15,P002,82,0,69,13,9
1130,2026-06-16,P002,13,0,66,0,0
1131,2026-06-17,P002,0,109,66,109,8
1132,2026-06-18,P002,109,0,69,40,5
1133,2026-06-19,P002,40,72,76,72,7
1134,2026-06-20,P002,72,80,87,80,9
1135,2026-06-21,P002,80,70,53,97,14
1136,2026-06-22,P002,97,72,76,93,0
1137,2026-06-23,P002,93,119,74,138,3
1138,2026-06-24,P002,138,120,72,186,11
1139,2026-06-25,P002,186,0,84,102,1
1140,2026-06-26,P002,102,0,68,34,10
1141,2026-06-27,P002,34,94,60,94,0
1142,2026-06-28,P002,94,105,77,122,11
1143,2026-06-29,P002,122,0,71,51,5
1144,2026-06-30,P002,51,0,73,0,0
1145,2026-07-01,P002,0,77,62,77,11
1146,2026-07-02,P002,77,81,65,93,4
1147,2026-07-03,P002,93,102,65,130,13
1148,2026-07-04,P002,130,0,51,79,12
1149,2026-07-05,P002,79,0,77,2,0
1150,2026-07-06,P002,2,0,67,0,0
1151,2026-07-07,P002,0,0,60,0,0
1152,2026-07-08,P002,0,77,49,77,3
1153,2026-07-09,P002,77,77,67,87,11
1154,2026-07-10,P002,87,0,70,17,1
1155,2026-07-11,P002,17,88,65,88,15
1156,2026-07-12,P002,88,78,65,101,11
1157,2026-07-13,P002,101,121,65,157,0
1158,2026-07-14,P002,157,0,79,78,3
1159,2026-07-15,P002,78,108,80,108,13
1160,2026-07-16,P002,108,103,66,145,6
1161,2026-07-17,P002,145,0,46,99,8
1162,2026-07-18,P002,99,114,82,131,4
1163,2026-07-19,P002,131,0,51,80,14
1164,2026-07-20,P002,80,112,60,132,13
1165,2026-07-21,P002,132,74,70,136,10
1166,2026-07-22,P002,136,112,90,158,5
1167,2026-07-23,P002,158,0,84,74,10
1168,2026-07-24,P002,74,126,72,128,10
1169,2026-07-25,P002,128,75,71,132,9
1170,2026-07-26,P002,132,125,71,186,15
1171,2026-07-27,P002,186,0,68,118,1
1172,2026-07-28,P002,118,75,78,115,2
1173,2026-07-29,P002,115,115,65,165,1
1174,2026-07-30,P002,165,0,71,94,7
1175,2026-07-31,P002,94,84,66,112,12
1176,2026-08-01,P002,112,92,94,110,4
1177,2026-08-02,P002,110,100,61,149,5
1178,2026-08-03,P002,149,70,84,135,10
1179,2026-08-04,P002,135,75,73,137,11
1180,2026-08-05,P002,137,0,67,70,10
1181,2026-08-06,P002,70,116,78,116,13
1182,2026-08-07,P002,116,122,106,132,3
1183,2026-08-08,P002,132,0,78,54,8
1184,2026-08-09,P002,54,104,53,105,14
1185,2026-08-10,P002,105,77,67,115,2
1186,2026-08-11,P002,115,79,95,99,3
1187,2026-08-12,P002,99,114,71,142,10
1188,2026-08-13,P002,142,108,73,177,3
1189,2026-08-14,P002,177,0,81,96,4
1190,2026-08-15,P002,96,94,62,128,10
1191,2026-08-16,P002,128,91,81,138,3
1192,2026-08-17,P002,138,0,68,70,15
1193,2026-08-18,P002,70,95,83,95,12
1194,2026-08-19,P002,95,105,79,121,3
1195,2026-08-20,P002,121,75,65,131,6
1196,2026-08-21,P002,131,86,92,125,0
1197,2025-01-01,P003,162,0,70,92,0
1198,2025-01-02,P003,92,101,75,118,1
1199,2025-01-03,P003,118,0,72,46,3
1200,2025-01-04,P003,46,91,72,91,7
1201,2025-01-05,P003,91,76,63,104,8
1202,2025-01-06,P003,104,0,66,38,7
1203,2025-01-07,P003,38,87,71,87,8
1204,2025-01-08,P003,87,0,75,12,9
1205,2025-01-09,P003,12,0,82,0,0
1206,2025-01-10,P003,0,97,71,97,3
1207,2025-01-11,P003,97,96,57,136,10
1208,2025-01-12,P003,136,0,57,79,10
1209,2025-01-13,P003,79,93,58,114,3
1210,2025-01-14,P003,114,80,85,109,12
1211,2025-01-15,P003,109,115,60,164,1
1212,2025-01-16,P003,164,0,107,57,6
1213,2025-01-17,P003,57,103,64,103,8
1214,2025-01-18,P003,103,103,69,137,6
1215,2025-01-19,P003,137,0,60,77,0
1216,2025-01-20,P003,77,0,81,0,0
1217,2025-01-21,P003,0,68,64,68,1
1218,2025-01-22,P003,68,69,95,69,1
1219,2025-01-23,P003,69,0,63,6,3
1220,2025-01-24,P003,6,90,89,90,2
1221,2025-01-25,P003,90,109,53,146,6
1222,2025-01-26,P003,146,77,87,136,2
1223,2025-01-27,P003,136,102,76,162,5
1224,2025-01-28,P003,162,0,74,88,12
1225,2025-01-29,P003,88,83,69,102,0
1226,2025-01-30,P003,102,109,70,141,7
1227,2025-01-31,P003,141,0,76,65,1
1228,2025-02-01,P003,65,65,61,69,10
1229,2025-02-02,P003,69,101,69,101,0
1230,2025-02-03,P003,101,92,89,104,8
1231,2025-02-04,P003,104,72,66,110,1
1232,2025-02-05,P003,110,72,59,123,1
1233,2025-02-06,P003,123,93,70,146,12
1234,2025-02-07,P003,146,66,93,119,10
1235,2025-02-08,P003,119,66,56,129,12
1236,2025-02-09,P003,129,111,75,165,15
1237,2025-02-10,P003,165,0,85,80,9
1238,2025-02-11,P003,80,87,66,101,11
1239,2025-02-12,P003,101,77,76,102,6
1240,2025-02-13,P003,102,88,84,106,13
1241,2025-02-14,P003,106,110,68,148,10
1242,2025-02-15,P003,148,0,61,87,8
1243,2025-02-16,P003,87,0,58,29,7
1244,2025-02-17,P003,29,94,82,94,3
1245,2025-02-18,P003,94,114,66,142,13
1246,2025-02-19,P003,142,0,61,81,3
1247,2025-02-20,P003,81,105,70,116,12
1248,2025-02-21,P003,116,0,65,51,7
1249,2025-02-22,P003,51,70,64,70,14
1250,2025-02-23,P003,70,117,51,136,6
1251,2025-02-24,P003,136,105,74,167,3
1252,2025-02-25,P003,167,0,79,88,14
1253,2025-02-26,P003,88,73,54,107,7
1254,2025-02-27,P003,107,0,81,26,5
